game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,carries,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,receiving_broken_tackles
2024_07_NE_JAX,202410200jax,2024,7,REG,NE,JAX,Antonio Gibson,GibsAn00,3,2,0.7,2,0.7,0,
2024_07_NE_JAX,202410200jax,2024,7,REG,NE,JAX,Drake Maye,MayeDr00,3,14,4.7,4,1.3,0,
2024_07_NE_JAX,202410200jax,2024,7,REG,NE,JAX,Jamycal Hasty,HastJa02,2,-2,-1,0,0,0,
2024_07_SEA_ATL,202410200atl,2024,7,REG,ATL,SEA,Bijan Robinson,RobiBi01,21,61,2.9,42,2,2,
2024_07_SEA_ATL,202410200atl,2024,7,REG,ATL,SEA,Tyler Allgeier,AllgTy00,5,12,2.4,24,4.8,0,
2024_07_SEA_ATL,202410200atl,2024,7,REG,ATL,SEA,Jase McClellan,McClJa05,5,7,1.4,10,2,0,
2024_07_SEA_ATL,202410200atl,2024,7,REG,ATL,SEA,Kirk Cousins,CousKi00,1,-1,-1,0,0,0,
2024_07_SEA_ATL,202410200atl,2024,7,REG,SEA,ATL,Kenneth Walker III,WalkKe00,14,45,3.2,24,1.7,1,
2024_07_SEA_ATL,202410200atl,2024,7,REG,SEA,ATL,Zach Charbonnet,CharZa00,7,5,0.7,9,1.3,0,
2024_07_SEA_ATL,202410200atl,2024,7,REG,SEA,ATL,Geno Smith,SmitGe00,4,15,3.8,0,0,0,
2024_07_SEA_ATL,202410200atl,2024,7,REG,SEA,ATL,Kenny McIntosh,McInKe00,1,5,5,0,0,0,
2024_07_TEN_BUF,202410200buf,2024,7,REG,BUF,TEN,James Cook,CookJa01,12,11,0.9,21,1.8,1,
2024_07_TEN_BUF,202410200buf,2024,7,REG,BUF,TEN,Ray Davis,DaviRa04,5,18,3.6,23,4.6,1,
2024_07_TEN_BUF,202410200buf,2024,7,REG,BUF,TEN,Josh Allen,AlleJo02,3,-1,-0.3,2,0.7,0,
2024_07_TEN_BUF,202410200buf,2024,7,REG,TEN,BUF,Tony Pollard,PollTo00,16,43,2.7,18,1.1,0,
2024_07_TEN_BUF,202410200buf,2024,7,REG,TEN,BUF,Mason Rudolph,RudoMa00,5,12,2.4,1,0.2,0,
2024_07_TEN_BUF,202410200buf,2024,7,REG,TEN,BUF,Julius Chestnut,ChesJu00,3,11,3.7,4,1.3,0,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CLE,CIN,Nick Chubb,ChubNi00,11,15,1.4,7,0.6,0,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CLE,CIN,Pierre Strong,StroPi00,3,6,2,0,0,0,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CLE,CIN,Dorian Thompson-Robinson,ThomDo02,3,36,12,8,2.7,0,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CLE,CIN,D'Onta Foreman,ForeDO00,2,4,2,1,0.5,0,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CLE,CIN,Deshaun Watson,WatsDe00,2,-1,-0.5,1,0.5,0,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CIN,CLE,Chase Brown,BrowCh10,15,30,2,14,0.9,3,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CIN,CLE,Zack Moss,MossZa00,6,6,1,1,0.2,0,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CIN,CLE,Joe Burrow,BurrJo01,3,-3,-1,0,0,0,
2024_07_CIN_CLE,202410200cle,2024,7,REG,CIN,CLE,Ja'Marr Chase,ChasJa00,1,11,11,0,0,0,
2024_07_HOU_GB,202410200gnb,2024,7,REG,GB,HOU,Josh Jacobs,JacoJo01,12,22,1.8,54,4.5,1,
2024_07_HOU_GB,202410200gnb,2024,7,REG,GB,HOU,Emanuel Wilson,WilsEm00,5,2,0.4,9,1.8,0,
2024_07_HOU_GB,202410200gnb,2024,7,REG,GB,HOU,Bo Melton,MeltBo00,1,-1,-1,0,0,0,
2024_07_HOU_GB,202410200gnb,2024,7,REG,GB,HOU,Jayden Reed,ReedJa03,1,0,0,0,0,0,
2024_07_HOU_GB,202410200gnb,2024,7,REG,GB,HOU,Christian Watson,WatsCh00,1,-4,-4,0,0,0,
2024_07_HOU_GB,202410200gnb,2024,7,REG,HOU,GB,Joe Mixon,MixoJo00,25,47,1.9,68,2.7,2,
2024_07_HOU_GB,202410200gnb,2024,7,REG,HOU,GB,C.J. Stroud,StroCJ00,5,14,2.8,5,1,0,
2024_07_HOU_GB,202410200gnb,2024,7,REG,HOU,GB,Dameon Pierce,PierDa01,2,0,0,2,1,0,
2024_07_HOU_GB,202410200gnb,2024,7,REG,HOU,GB,Dare Ogunbowale,OgunDa00,1,0,0,6,6,1,
2024_07_MIA_IND,202410200clt,2024,7,REG,IND,MIA,Tyler Goodson,GoodTy00,14,30,2.1,21,1.5,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,IND,MIA,Anthony Richardson,RichAn03,14,46,3.3,10,0.7,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,IND,MIA,Trey Sermon,SermTr00,8,22,2.8,14,1.8,1,
2024_07_MIA_IND,202410200clt,2024,7,REG,IND,MIA,Ashton Dulin,DuliAs00,1,10,10,2,2,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,MIA,IND,De'Von Achane,AchaDe00,15,48,3.2,29,1.9,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,MIA,IND,Raheem Mostert,MostRa00,11,42,3.8,8,0.7,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,MIA,IND,Tyler Huntley,HuntTy01,5,19,3.8,1,0.2,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,MIA,IND,Jaylen Wright,WrigJa04,5,15,3,18,3.6,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,MIA,IND,Alec Ingold,IngoAl01,2,-1,-0.5,0,0,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,MIA,IND,Tim Boyle,BoylTi00,1,3,3,1,1,0,
2024_07_MIA_IND,202410200clt,2024,7,REG,MIA,IND,Tyreek Hill,HillTy00,1,5,5,0,0,0,
2024_07_DET_MIN,202410200min,2024,7,REG,MIN,DET,Aaron Jones,JoneAa00,14,81,5.8,12,0.9,0,
2024_07_DET_MIN,202410200min,2024,7,REG,MIN,DET,Sam Darnold,DarnSa00,4,39,9.8,0,0,0,
2024_07_DET_MIN,202410200min,2024,7,REG,MIN,DET,Ty Chandler,ChanTy01,2,4,2,0,0,0,
2024_07_DET_MIN,202410200min,2024,7,REG,MIN,DET,Justin Jefferson,JeffJu00,1,3,3,0,0,0,
2024_07_DET_MIN,202410200min,2024,7,REG,DET,MIN,Jahmyr Gibbs,GibbJa01,15,93,6.2,23,1.5,1,
2024_07_DET_MIN,202410200min,2024,7,REG,DET,MIN,David Montgomery,MontDa01,9,22,2.4,9,1,0,
2024_07_DET_MIN,202410200min,2024,7,REG,DET,MIN,Jared Goff,GoffJa00,2,-4,-2,0,0,0,
2024_07_DET_MIN,202410200min,2024,7,REG,DET,MIN,Jalen Reeves-Maybin,ReevJa00,1,1,1,0,0,0,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,NYG,PHI,Tyrone Tracy,TracTy00,6,13,2.2,10,1.7,2,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,NYG,PHI,Daniel Jones,JoneDa05,5,15,3,5,1,0,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,NYG,PHI,Devin Singletary,SingDe00,5,10,2,8,1.6,0,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,NYG,PHI,Eric Gray,GrayEr01,1,0,0,2,2,0,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,NYG,PHI,Drew Lock,LockDr00,1,13,13,0,0,0,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,PHI,NYG,Saquon Barkley,BarkSa00,17,115,6.8,61,3.6,4,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,PHI,NYG,Kenneth Gainwell,GainKe00,13,25,1.9,31,2.4,2,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,PHI,NYG,Will Shipley,ShipWi00,8,6,0.8,9,1.1,0,
2024_07_PHI_NYG,202410200nyg,2024,7,REG,PHI,NYG,Jalen Hurts,HurtJa00,7,3,0.4,19,2.7,1,
2024_07_LV_LA,202410200ram,2024,7,REG,LA,LV,Kyren Williams,WillKy02,21,31,1.5,45,2.1,1,
2024_07_LV_LA,202410200ram,2024,7,REG,LA,LV,Blake Corum,CoruBl00,3,4,1.3,7,2.3,0,
2024_07_LV_LA,202410200ram,2024,7,REG,LA,LV,Xavier Smith,SmitXa00,2,27,13.5,3,1.5,0,
2024_07_LV_LA,202410200ram,2024,7,REG,LA,LV,Matthew Stafford,StafMa00,2,-2,-1,0,0,0,
2024_07_LV_LA,202410200ram,2024,7,REG,LV,LA,Alexander Mattison,MattAl01,23,34,1.5,58,2.5,1,
2024_07_LV_LA,202410200ram,2024,7,REG,LV,LA,Zamir White,WhitZa01,3,6,2,7,2.3,0,
2024_07_LV_LA,202410200ram,2024,7,REG,LV,LA,Gardner Minshew II,MinsGa00,1,1,1,1,1,0,
2024_07_LV_LA,202410200ram,2024,7,REG,LV,LA,Tre Tucker,TuckTr00,1,9,9,2,2,0,
2024_07_LV_LA,202410200ram,2024,7,REG,LV,LA,DJ Turner,TurnDJ00,1,4,4,0,0,0,
2024_07_CAR_WAS,202410200was,2024,7,REG,WAS,CAR,Brian Robinson Jr.,RobiBr01,12,26,2.2,45,3.8,1,
2024_07_CAR_WAS,202410200was,2024,7,REG,WAS,CAR,Marcus Mariota,MariMa01,11,29,2.6,5,0.5,0,
2024_07_CAR_WAS,202410200was,2024,7,REG,WAS,CAR,Jeremy McNichols,McNiJe00,7,10,1.4,32,4.6,3,
2024_07_CAR_WAS,202410200was,2024,7,REG,WAS,CAR,Austin Ekeler,EkelAu00,4,7,1.8,10,2.5,0,
2024_07_CAR_WAS,202410200was,2024,7,REG,WAS,CAR,Jayden Daniels,DaniJa02,3,25,8.3,25,8.3,1,
2024_07_CAR_WAS,202410200was,2024,7,REG,CAR,WAS,Chuba Hubbard,HubbCh01,17,18,1.1,34,2,0,
2024_07_CAR_WAS,202410200was,2024,7,REG,CAR,WAS,Miles Sanders,SandMi01,3,27,9,7,2.3,0,
2024_07_CAR_WAS,202410200was,2024,7,REG,CAR,WAS,Andy Dalton,DaltAn00,2,3,1.5,0,0,0,
2024_07_CAR_WAS,202410200was,2024,7,REG,CAR,WAS,Xavier Legette,LegeXa00,1,0,0,6,6,0,
2024_07_KC_SF,202410200sfo,2024,7,REG,SF,KC,Jordan Mason,MasoJo00,14,29,2.1,29,2.1,2,
2024_07_KC_SF,202410200sfo,2024,7,REG,SF,KC,Brock Purdy,PurdBr00,8,15,1.9,12,1.5,1,
2024_07_KC_SF,202410200sfo,2024,7,REG,SF,KC,Isaac Guerendo,GuerIs00,1,1,1,1,1,0,
2024_07_KC_SF,202410200sfo,2024,7,REG,SF,KC,Kyle Juszczyk,JuszKy00,1,5,5,9,9,1,
2024_07_KC_SF,202410200sfo,2024,7,REG,KC,SF,Kareem Hunt,HuntKa00,22,32,1.5,46,2.1,1,
2024_07_KC_SF,202410200sfo,2024,7,REG,KC,SF,Carson Steele,SteeCa00,6,9,1.5,8,1.3,1,
2024_07_KC_SF,202410200sfo,2024,7,REG,KC,SF,Patrick Mahomes,MahoPa00,5,5,1,34,6.8,0,
2024_07_KC_SF,202410200sfo,2024,7,REG,KC,SF,Mecole Hardman,HardMe00,2,31,15.5,7,3.5,0,
2024_07_KC_SF,202410200sfo,2024,7,REG,KC,SF,Samaje Perine,PeriSa00,2,0,0,6,3,0,
2024_07_KC_SF,202410200sfo,2024,7,REG,KC,SF,Jaden Hicks,HickJa01,1,0,0,1,1,0,
2024_07_KC_SF,202410200sfo,2024,7,REG,KC,SF,Xavier Worthy,WortXa00,1,3,3,2,2,0,
2024_07_NYJ_PIT,202410200pit,2024,7,REG,PIT,NYJ,Najee Harris,HarrNa00,21,55,2.6,47,2.2,3,
2024_07_NYJ_PIT,202410200pit,2024,7,REG,PIT,NYJ,Jaylen Warren,WarrJa01,12,27,2.3,17,1.4,1,
2024_07_NYJ_PIT,202410200pit,2024,7,REG,PIT,NYJ,Russell Wilson,WilsRu00,3,0,0,3,1,0,
2024_07_NYJ_PIT,202410200pit,2024,7,REG,NYJ,PIT,Breece Hall,HallBr03,12,16,1.3,22,1.8,1,
2024_07_NYJ_PIT,202410200pit,2024,7,REG,NYJ,PIT,Braelon Allen,AlleBr05,2,1,0.5,3,1.5,0,
2024_07_NYJ_PIT,202410200pit,2024,7,REG,NYJ,PIT,Isaiah Davis,DaviIs00,1,9,9,3,3,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,TB,BAL,Rachaad White,WhitRa01,10,19,1.9,21,2.1,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,TB,BAL,Bucky Irving,IrviBu00,9,11,1.2,12,1.3,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,TB,BAL,Baker Mayfield,MayfBa00,5,20,4,2,0.4,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,TB,BAL,Sean Tucker,TuckSe00,5,23,4.6,6,1.2,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,TB,BAL,Jalen McMillan,McMiJa01,1,8,8,3,3,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,BAL,TB,Derrick Henry,HenrDe00,15,106,7.1,63,4.2,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,BAL,TB,Lamar Jackson,JackLa00,9,35,3.9,17,1.9,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,BAL,TB,Justice Hill,HillJu00,5,1,0.2,3,0.6,0,
2024_07_BAL_TB,202410210tam,2024,7,REG,BAL,TB,Zay Flowers,FlowZa00,1,1,1,18,18,0,
2024_07_LAC_ARI,202410210crd,2024,7,REG,ARI,LAC,James Conner,ConnJa00,19,43,2.3,58,3.1,5,
2024_07_LAC_ARI,202410210crd,2024,7,REG,ARI,LAC,Kyler Murray,MurrKy00,6,64,10.7,0,0,0,
2024_07_LAC_ARI,202410210crd,2024,7,REG,ARI,LAC,Clayton Tune,TuneCl00,3,1,0.3,1,0.3,0,
2024_07_LAC_ARI,202410210crd,2024,7,REG,ARI,LAC,Emari Demercado,DemeEm00,1,11,11,3,3,0,
2024_07_LAC_ARI,202410210crd,2024,7,REG,LAC,ARI,J.K. Dobbins,DobbJK00,14,11,0.8,29,2.1,2,
2024_07_LAC_ARI,202410210crd,2024,7,REG,LAC,ARI,Kimani Vidal,VidaKi00,3,5,1.7,5,1.7,0,
2024_07_LAC_ARI,202410210crd,2024,7,REG,LAC,ARI,Hassan Haskins,HaskHa00,2,0,0,2,1,0,
2024_07_LAC_ARI,202410210crd,2024,7,REG,LAC,ARI,Justin Herbert,HerbJu00,2,8,4,0,0,0,
2024_07_LAC_ARI,202410210crd,2024,7,REG,LAC,ARI,Jalen Reagor,ReagJa00,1,-1,-1,0,0,0,
2024_08_MIN_LA,202410240ram,2024,8,REG,LA,MIN,Kyren Williams,WillKy02,23,72,3.1,25,1.1,0,
2024_08_MIN_LA,202410240ram,2024,8,REG,LA,MIN,Blake Corum,CoruBl00,4,5,1.3,4,1,0,
2024_08_MIN_LA,202410240ram,2024,8,REG,LA,MIN,Matthew Stafford,StafMa00,3,-4,-1.3,0,0,0,
2024_08_MIN_LA,202410240ram,2024,8,REG,LA,MIN,Puka Nacua,NacuPu00,2,4,2,1,0.5,0,
2024_08_MIN_LA,202410240ram,2024,8,REG,MIN,LA,Aaron Jones,JoneAa00,19,34,1.8,24,1.3,1,
2024_08_MIN_LA,202410240ram,2024,8,REG,MIN,LA,Sam Darnold,DarnSa00,3,5,1.7,1,0.3,0,
2024_08_PHI_CIN,202410270cin,2024,8,REG,CIN,PHI,Chase Brown,BrowCh10,12,28,2.3,4,0.3,0,
2024_08_PHI_CIN,202410270cin,2024,8,REG,CIN,PHI,Zack Moss,MossZa00,5,7,1.4,4,0.8,0,
2024_08_PHI_CIN,202410270cin,2024,8,REG,CIN,PHI,Joe Burrow,BurrJo01,3,15,5,0,0,0,
2024_08_PHI_CIN,202410270cin,2024,8,REG,PHI,CIN,Saquon Barkley,BarkSa00,22,55,2.5,53,2.4,0,
2024_08_PHI_CIN,202410270cin,2024,8,REG,PHI,CIN,Jalen Hurts,HurtJa00,10,24,2.4,13,1.3,1,
2024_08_PHI_CIN,202410270cin,2024,8,REG,PHI,CIN,Kenneth Gainwell,GainKe00,5,11,2.2,8,1.6,0,
2024_08_PHI_CIN,202410270cin,2024,8,REG,PHI,CIN,Will Shipley,ShipWi00,2,-4,-2,1,0.5,0,
2024_08_BAL_CLE,202410270cle,2024,8,REG,CLE,BAL,Nick Chubb,ChubNi00,16,30,1.9,22,1.4,1,
2024_08_BAL_CLE,202410270cle,2024,8,REG,CLE,BAL,D'Onta Foreman,ForeDO00,5,20,4,6,1.2,0,
2024_08_BAL_CLE,202410270cle,2024,8,REG,CLE,BAL,Jameis Winston,WinsJa00,2,2,1,0,0,0,
2024_08_BAL_CLE,202410270cle,2024,8,REG,BAL,CLE,Derrick Henry,HenrDe00,11,21,1.9,52,4.7,0,
2024_08_BAL_CLE,202410270cle,2024,8,REG,BAL,CLE,Lamar Jackson,JackLa00,8,32,4,14,1.8,0,
2024_08_BAL_CLE,202410270cle,2024,8,REG,BAL,CLE,Justice Hill,HillJu00,2,4,2,1,0.5,0,
2024_08_TEN_DET,202410270det,2024,8,REG,DET,TEN,Jahmyr Gibbs,GibbJa01,11,100,9.1,27,2.5,0,
2024_08_TEN_DET,202410270det,2024,8,REG,DET,TEN,David Montgomery,MontDa01,9,5,0.6,28,3.1,2,
2024_08_TEN_DET,202410270det,2024,8,REG,DET,TEN,Craig Reynolds,ReynCr00,3,-1,-0.3,4,1.3,0,
2024_08_TEN_DET,202410270det,2024,8,REG,DET,TEN,Jared Goff,GoffJa00,1,1,1,0,0,0,
2024_08_TEN_DET,202410270det,2024,8,REG,TEN,DET,Tony Pollard,PollTo00,20,37,1.9,57,2.9,2,
2024_08_TEN_DET,202410270det,2024,8,REG,TEN,DET,Julius Chestnut,ChesJu00,7,8,1.1,24,3.4,2,
2024_08_TEN_DET,202410270det,2024,8,REG,TEN,DET,Mason Rudolph,RudoMa00,4,27,6.8,2,0.5,0,
2024_08_TEN_DET,202410270det,2024,8,REG,TEN,DET,Calvin Ridley,RidlCa00,1,3,3,0,0,0,
2024_08_IND_HOU,202410270htx,2024,8,REG,HOU,IND,Joe Mixon,MixoJo00,25,34,1.4,68,2.7,2,
2024_08_IND_HOU,202410270htx,2024,8,REG,HOU,IND,Stefon Diggs,DiggSt00,1,-4,-4,0,0,0,
2024_08_IND_HOU,202410270htx,2024,8,REG,HOU,IND,Dare Ogunbowale,OgunDa00,1,3,3,1,1,0,
2024_08_IND_HOU,202410270htx,2024,8,REG,HOU,IND,Dameon Pierce,PierDa01,1,1,1,3,3,0,
2024_08_IND_HOU,202410270htx,2024,8,REG,HOU,IND,C.J. Stroud,StroCJ00,1,-10,-10,0,0,0,
2024_08_IND_HOU,202410270htx,2024,8,REG,IND,HOU,Jonathan Taylor,TaylJo02,20,42,2.1,63,3.2,3,
2024_08_IND_HOU,202410270htx,2024,8,REG,IND,HOU,Anthony Richardson,RichAn03,6,34,5.7,11,1.8,0,
2024_08_IND_HOU,202410270htx,2024,8,REG,IND,HOU,Josh Downs,DownJo00,0,13,,0,,0,
2024_08_GB_JAX,202410270jax,2024,8,REG,JAX,GB,Tank Bigsby,BigsTa00,18,12,0.7,66,3.7,5,
2024_08_GB_JAX,202410270jax,2024,8,REG,JAX,GB,Trevor Lawrence,LawrTr00,4,1,0.3,9,2.3,1,
2024_08_GB_JAX,202410270jax,2024,8,REG,JAX,GB,D'Ernest Johnson,JohnDE04,1,1,1,2,2,0,
2024_08_GB_JAX,202410270jax,2024,8,REG,GB,JAX,Josh Jacobs,JacoJo01,25,39,1.6,88,3.5,7,
2024_08_GB_JAX,202410270jax,2024,8,REG,GB,JAX,Chris Brooks,BrooCh00,4,9,2.3,7,1.8,0,
2024_08_GB_JAX,202410270jax,2024,8,REG,GB,JAX,Malik Willis,WillMa12,4,-1,-0.3,24,6,0,
2024_08_GB_JAX,202410270jax,2024,8,REG,GB,JAX,Emanuel Wilson,WilsEm00,4,1,0.3,4,1,0,
2024_08_GB_JAX,202410270jax,2024,8,REG,GB,JAX,Jordan Love,LoveJo03,1,-1,-1,0,0,0,
2024_08_GB_JAX,202410270jax,2024,8,REG,GB,JAX,Jayden Reed,ReedJa03,1,0,0,0,0,0,
2024_08_ARI_MIA,202410270mia,2024,8,REG,MIA,ARI,De'Von Achane,AchaDe00,10,25,2.5,72,7.2,1,
2024_08_ARI_MIA,202410270mia,2024,8,REG,MIA,ARI,Raheem Mostert,MostRa00,9,7,0.8,12,1.3,0,
2024_08_ARI_MIA,202410270mia,2024,8,REG,MIA,ARI,Tua Tagovailoa,TagoTu00,3,13,4.3,0,0,0,
2024_08_ARI_MIA,202410270mia,2024,8,REG,MIA,ARI,Jaylen Wright,WrigJa04,2,11,5.5,7,3.5,0,
2024_08_ARI_MIA,202410270mia,2024,8,REG,MIA,ARI,Alec Ingold,IngoAl01,1,1,1,2,2,0,
2024_08_ARI_MIA,202410270mia,2024,8,REG,ARI,MIA,James Conner,ConnJa00,20,3,0.2,50,2.5,0,
2024_08_ARI_MIA,202410270mia,2024,8,REG,ARI,MIA,Kyler Murray,MurrKy00,5,9,1.8,10,2,0,
2024_08_ARI_MIA,202410270mia,2024,8,REG,ARI,MIA,Trey Benson,BensTr01,1,1,1,9,9,0,
2024_08_NYJ_NE,202410270nwe,2024,8,REG,NE,NYJ,Rhamondre Stevenson,StevRh00,20,12,0.6,36,1.8,2,
2024_08_NYJ_NE,202410270nwe,2024,8,REG,NE,NYJ,Antonio Gibson,GibsAn00,5,2,0.4,5,1,0,
2024_08_NYJ_NE,202410270nwe,2024,8,REG,NE,NYJ,Jacoby Brissett,BrisJa00,3,6,2,5,1.7,0,
2024_08_NYJ_NE,202410270nwe,2024,8,REG,NE,NYJ,Drake Maye,MayeDr00,3,31,10.3,15,5,1,
2024_08_NYJ_NE,202410270nwe,2024,8,REG,NYJ,NE,Breece Hall,HallBr03,16,52,3.3,28,1.8,0,
2024_08_NYJ_NE,202410270nwe,2024,8,REG,NYJ,NE,Braelon Allen,AlleBr05,12,14,1.2,18,1.5,0,
2024_08_ATL_TB,202410270tam,2024,8,REG,TB,ATL,Bucky Irving,IrviBu00,9,25,2.8,19,2.1,2,
2024_08_ATL_TB,202410270tam,2024,8,REG,TB,ATL,Rachaad White,WhitRa01,6,16,2.7,13,2.2,0,
2024_08_ATL_TB,202410270tam,2024,8,REG,TB,ATL,Baker Mayfield,MayfBa00,3,6,2,5,1.7,0,
2024_08_ATL_TB,202410270tam,2024,8,REG,TB,ATL,Sean Tucker,TuckSe00,2,2,1,1,0.5,0,
2024_08_ATL_TB,202410270tam,2024,8,REG,TB,ATL,Jalen McMillan,McMiJa01,1,6,6,11,11,1,
2024_08_ATL_TB,202410270tam,2024,8,REG,TB,ATL,Tavierre Thomas,ThomTa01,1,-2,-2,0,0,0,
2024_08_ATL_TB,202410270tam,2024,8,REG,ATL,TB,Bijan Robinson,RobiBi01,13,43,3.3,20,1.5,0,
2024_08_ATL_TB,202410270tam,2024,8,REG,ATL,TB,Tyler Allgeier,AllgTy00,12,14,1.2,19,1.6,1,
2024_08_ATL_TB,202410270tam,2024,8,REG,ATL,TB,Kirk Cousins,CousKi00,3,12,4,4,1.3,0,
2024_08_ATL_TB,202410270tam,2024,8,REG,ATL,TB,Ray-Ray McCloud,McClRa00,1,12,12,5,5,0,
2024_08_NO_LAC,202410270sdg,2024,8,REG,LAC,NO,J.K. Dobbins,DobbJK00,17,24,1.4,33,1.9,4,
2024_08_NO_LAC,202410270sdg,2024,8,REG,LAC,NO,Kimani Vidal,VidaKi00,6,13,2.2,3,0.5,0,
2024_08_NO_LAC,202410270sdg,2024,8,REG,LAC,NO,Justin Herbert,HerbJu00,4,46,11.5,3,0.8,0,
2024_08_NO_LAC,202410270sdg,2024,8,REG,LAC,NO,Hassan Haskins,HaskHa00,1,0,0,0,0,0,
2024_08_NO_LAC,202410270sdg,2024,8,REG,LAC,NO,JK Scott,ScotJK00,1,0,0,0,0,0,
2024_08_NO_LAC,202410270sdg,2024,8,REG,NO,LAC,Alvin Kamara,KamaAl00,10,34,3.4,33,3.3,2,
2024_08_NO_LAC,202410270sdg,2024,8,REG,NO,LAC,Taysom Hill,HillTa00,4,12,3,8,2,0,
2024_08_NO_LAC,202410270sdg,2024,8,REG,NO,LAC,Kendre Miller,MillKe01,3,3,1,13,4.3,1,
2024_08_NO_LAC,202410270sdg,2024,8,REG,NO,LAC,Jake Haener,HaenJa00,2,10,5,0,0,0,
2024_08_NO_LAC,202410270sdg,2024,8,REG,NO,LAC,Jamaal Williams,WillJa06,2,2,1,2,1,0,
2024_08_BUF_SEA,202410270sea,2024,8,REG,SEA,BUF,Kenneth Walker III,WalkKe00,9,8,0.9,4,0.4,0,
2024_08_BUF_SEA,202410270sea,2024,8,REG,SEA,BUF,Geno Smith,SmitGe00,5,16,3.2,0,0,0,
2024_08_BUF_SEA,202410270sea,2024,8,REG,SEA,BUF,Zach Charbonnet,CharZa00,3,1,0.3,3,1,1,
2024_08_BUF_SEA,202410270sea,2024,8,REG,BUF,SEA,James Cook,CookJa01,17,65,3.8,46,2.7,4,
2024_08_BUF_SEA,202410270sea,2024,8,REG,BUF,SEA,Josh Allen,AlleJo02,7,11,1.6,14,2,0,
2024_08_BUF_SEA,202410270sea,2024,8,REG,BUF,SEA,Ray Davis,DaviRa04,6,19,3.2,10,1.7,0,
2024_08_BUF_SEA,202410270sea,2024,8,REG,BUF,SEA,Mitchell Trubisky,TrubMi00,3,-3,-1,0,0,0,
2024_08_BUF_SEA,202410270sea,2024,8,REG,BUF,SEA,Khalil Shakir,ShakKh00,1,0,0,2,2,1,
2024_08_CAR_DEN,202410270den,2024,8,REG,DEN,CAR,Javonte Williams,WillJa10,17,30,1.8,14,0.8,0,
2024_08_CAR_DEN,202410270den,2024,8,REG,DEN,CAR,Jaleel McLaughlin,McLaJa00,8,32,4,15,1.9,0,
2024_08_CAR_DEN,202410270den,2024,8,REG,DEN,CAR,Bo Nix,NixxBo00,5,4,0.8,0,0,0,
2024_08_CAR_DEN,202410270den,2024,8,REG,DEN,CAR,Audric Estime,EstiAu00,1,3,3,1,1,0,
2024_08_CAR_DEN,202410270den,2024,8,REG,DEN,CAR,Troy Franklin,FranTr00,1,3,3,0,0,0,
2024_08_CAR_DEN,202410270den,2024,8,REG,CAR,DEN,Chuba Hubbard,HubbCh01,15,23,1.5,33,2.2,0,
2024_08_CAR_DEN,202410270den,2024,8,REG,CAR,DEN,Bryce Young,YounBr01,3,6,2,0,0,0,
2024_08_CAR_DEN,202410270den,2024,8,REG,CAR,DEN,Xavier Legette,LegeXa00,1,0,0,0,0,1,
2024_08_CAR_DEN,202410270den,2024,8,REG,CAR,DEN,Miles Sanders,SandMi01,1,3,3,4,4,0,
2024_08_KC_LV,202410270rai,2024,8,REG,LV,KC,Alexander Mattison,MattAl01,14,6,0.4,9,0.6,1,
2024_08_KC_LV,202410270rai,2024,8,REG,LV,KC,Gardner Minshew II,MinsGa00,2,6,3,0,0,0,
2024_08_KC_LV,202410270rai,2024,8,REG,LV,KC,Zamir White,WhitZa01,2,-2,-1,1,0.5,0,
